idx,n_records,confidence,variability,correctness,region
290,3,0.7881258825461069,0.22075291122718188,1.0,Easy-to-learn
291,3,0.755172332127889,0.08511200699014476,1.0,Easy-to-learn
292,3,0.9485994378725687,0.037871499041205875,1.0,Easy-to-learn
293,3,0.008644288493134885,0.01155470137201466,0.0,Hard-to-learn
294,3,5.060860758495286e-05,7.14134995514886e-05,0.0,Hard-to-learn
295,3,0.6858760317166647,0.2524919699742802,1.0,Easy-to-learn
296,3,0.8330805500348409,0.0233830354426644,1.0,Easy-to-learn
297,3,0.9128116369247437,0.08545623512387988,1.0,Easy-to-learn
298,3,0.6277688716848692,0.40971963605929385,0.6666666666666666,Ambiguous
299,3,0.7188360095024109,0.1791133334231571,1.0,Easy-to-learn
300,3,0.1277634371538928,0.12164676262266073,0.3333333333333333,Hard-to-learn
301,3,0.5801376203695933,0.20550494183936527,1.0,Easy-to-learn
302,3,0.5065298254291216,0.3837077907219834,0.6666666666666666,Ambiguous
303,3,0.7616874575614929,0.011559045384974027,1.0,Easy-to-learn
304,3,0.5900423228740692,0.22308155925366238,1.0,Easy-to-learn
305,3,0.776361733675003,0.2629538991578973,0.6666666666666666,Ambiguous
306,3,0.12964548418919244,0.09773049211858224,0.0,Hard-to-learn
307,3,0.7913339138031006,0.20749717565211553,1.0,Easy-to-learn
308,3,0.4976055820782979,0.053076508065901105,1.0,Easy-to-learn
309,3,0.5160326262315115,0.20535575798461747,1.0,Easy-to-learn
310,3,0.003849021605371187,0.003305123073442621,0.0,Hard-to-learn
311,3,0.9101977149645487,0.019676495948887433,1.0,Easy-to-learn
312,3,0.6710842102766037,0.31984523144864907,0.6666666666666666,Ambiguous
313,3,0.9007422924041748,0.0552612361938051,1.0,Easy-to-learn
314,3,0.3452846258878708,0.24528321956131674,0.6666666666666666,Ambiguous
315,3,0.3125718006675318,0.39511171199721296,0.3333333333333333,Hard-to-learn
316,3,0.9062401254971822,0.10301374959778609,1.0,Easy-to-learn
317,3,0.9849823514620463,0.011952806848485186,1.0,Easy-to-learn
318,3,0.03971380119522413,0.0032902838226874283,0.0,Hard-to-learn
319,3,0.9649901787439982,0.01889722867815202,1.0,Easy-to-learn
320,3,0.8495546380678812,0.1739874089712989,1.0,Easy-to-learn
321,3,0.8060372769832611,0.22667443641773563,1.0,Easy-to-learn
322,3,0.22127039247425273,0.2861909453700638,0.3333333333333333,Hard-to-learn
323,3,0.9593672553698221,0.02435300375885671,1.0,Easy-to-learn
324,3,0.02213429907957713,0.006634244801503876,0.0,Hard-to-learn
325,3,0.872681200504303,0.1425193122752177,1.0,Easy-to-learn
326,3,0.5927341679732004,0.25862256171422404,1.0,Easy-to-learn
327,3,0.7174074848492941,0.11814146368085601,1.0,Easy-to-learn
328,3,0.01740356821877261,0.01425281327381313,0.0,Hard-to-learn
329,3,0.20551026612520218,0.12499746879800534,0.0,Hard-to-learn
330,3,0.7549838225046793,0.13412779252118828,1.0,Easy-to-learn
331,3,0.2657945677638054,0.17612728319658014,0.6666666666666666,Ambiguous
332,3,0.4138990566134453,0.2637125767273802,0.6666666666666666,Ambiguous
333,3,0.20985443393389383,0.06007401030032574,0.3333333333333333,Hard-to-learn
